"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"1","bologna","2020-08-31",0.41,"",NA,NA,"","","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","bologna","2020-08-31",42196,"Santo Stefano",44.48507,11.34786,"Entire apartment","Entire home/apt","2","1",1,"$68.00","3",360,0,0,0,93,68,68,68,68,2040,4080,6120,18496
"3","bologna","2020-08-31",46352,"Porto - Saragozza",44.49168,11.33514,"Private room in apartment","Private room","3","1",3,"$35.29","1",730,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"4","bologna","2020-08-31",59697,"Santo Stefano",44.48817,11.34124,"Entire apartment","Entire home/apt","6","3",6,"$70.00","1",120,28,56,86,358,70,70,70,70,140,280,280,490
"5","bologna","2020-08-31",70366,"Porto - Saragozza",44.49699,11.32206,"Entire house","Entire home/apt","2","1",2,"$63.00","1",730,29,59,89,364,63,63,63,63,63,63,63,63
"6","bologna","2020-08-31",72628,"Porto - Saragozza",44.49088,11.3384,"Entire apartment","Entire home/apt","4","1",3,"$152.00","1",150,0,0,0,0,144.5,125.816666666667,104.177777777778,60.6301369863014,4335,7549,9376,22130
"7","bologna","2020-08-31",85368,"Santo Stefano",44.47834,11.35672,"Entire apartment","Entire home/apt","5","2",5,"$130.00","2",1125,0,11,41,316,130,130,130,130,3900,6370,6370,6370
"8","bologna","2020-08-31",130642,"Savena",44.46817,11.39,"Private room in apartment","Private room","2","1",1,"$45.00","2",30,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"9","bologna","2020-08-31",145779,"Porto - Saragozza",44.49306,11.33786,"Private room in apartment","Private room","1","1",1,"$35.00","3",365,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"10","bologna","2020-08-31",168963,"Navile",44.5209,11.31697,"Entire apartment","Entire home/apt","2","1",2,"$36.00","3",1125,4,4,12,287,36.5384615384615,36.5178571428571,36.5384615384615,36.5384615384615,950,2045,2850,2850
"11","bologna","2020-08-31",184665,"Santo Stefano",44.50189,11.35031,"Private room in apartment","Private room","5","1",5,"$32.00","1",365,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"12","bologna","2020-08-31",204553,"Porto - Saragozza",44.49105,11.33982,"Private room in apartment","Private room","1","1",2,"$46.00","2",15,29,59,89,89,46,46,46,46,46,46,46,12696
"13","bologna","2020-08-31",207245,"Porto - Saragozza",44.49254,11.34009,"Entire apartment","Entire home/apt","6","3",6,"$114.00","3",60,0,0,0,60,113,112.833333333333,113,112.885245901639,3390,6770,10170,34430
"14","bologna","2020-08-31",209692,"Navile",44.51628,11.33074,"Private room in apartment","Private room","1","1",1,"$25.00","1",90,0,0,1,244,25,25,25,25,750,1500,2225,3025
"15","bologna","2020-08-31",214615,"Santo Stefano",44.50172,11.35047,"Private room in apartment","Private room","5","1",3,"$32.00","1",760,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"16","bologna","2020-08-31",219878,"Santo Stefano",44.48787,11.35392,"Entire apartment","Entire home/apt","2","1",2,"$81.00","3",150,10,40,70,71,80.8,80.8,80.8,80.7142857142857,1616,1616,1616,23730
"17","bologna","2020-08-31",229114,"Navile",44.51072,11.34957,"Entire apartment","Entire home/apt","4","2",4,"$64.00","3",30,25,55,85,163,64,64,64,64,320,320,320,12928
"18","bologna","2020-08-31",233922,"Porto - Saragozza",44.49589,11.32976,"Entire apartment","Entire home/apt","5","2",4,"$80.00","4",60,0,0,0,270,80,80,80,80,2400,4800,7200,7600
"19","bologna","2020-08-31",245295,"Porto - Saragozza",44.4868,11.31471,"Entire house","Entire home/apt","3","1",1,"$79.00","3",1125,29,59,89,364,74,74,74,74,74,74,74,74
"20","bologna","2020-08-31",246747,"Porto - Saragozza",44.49702,11.34291,"Private room in apartment","Private room","2","1",2,"$68.00","2",15,29,59,89,364,68,68,68,68,68,68,68,68
"21","bologna","2020-08-31",252657,"Santo Stefano",44.50035,11.35147,"Private room in condominium","Private room","3","1",2,"$32.00","1",365,29,59,89,364,32,32,32,32,32,32,32,32
"22","bologna","2020-08-31",253252,"Santo Stefano",44.50164,11.35185,"Private room in apartment","Private room","1","1",NA,"$32.00","1",760,29,59,89,364,32,32,32,32,32,32,32,32
"23","bologna","2020-08-31",266777,"Porto - Saragozza",44.49487,11.33241,"Entire apartment","Entire home/apt","4","1",1,"$75.00","3",1125,13,38,68,338,75,75,75,75,1275,1650,1650,2025
"24","bologna","2020-08-31",273713,"Porto - Saragozza",44.49517,11.33964,"Private room in apartment","Private room","2","1",2,"$60.00","2",4,28,58,88,363,60,60,60,60,120,120,120,120
"25","bologna","2020-08-31",286691,"Santo Stefano",44.47361,11.36977,"Private room in condominium","Private room","1","1",0,"$56.00","1",365,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"26","bologna","2020-08-31",293536,"Santo Stefano",44.49439,11.35371,"Entire apartment","Entire home/apt","5","3",3,"$130.00","7",120,30,60,90,359,NA,NA,NA,130,0,0,0,780
"27","bologna","2020-08-31",306910,"Santo Stefano",44.49555,11.3443,"Entire apartment","Entire home/apt","4","1",1,"$80.00","3",180,22,51,81,312,102.5,100,100,83.3962264150943,820,900,900,4420
"28","bologna","2020-08-31",359045,"Santo Stefano",44.49512,11.35045,"Entire apartment","Entire home/apt","3","1",1,"$55.00","7",1125,2,3,4,278,55,55,55,55,1540,3135,4730,4785
"29","bologna","2020-08-31",359082,"Santo Stefano",44.49687,11.35013,"Private room in apartment","Private room","1","1",NA,"$55.00","7",1125,0,0,0,233,55,55,55,55,1650,3300,4950,7260
"30","bologna","2020-08-31",372605,"Santo Stefano",44.47733,11.34821,"Tiny house","Entire home/apt","3","1",2,"$55.00","2",90,0,0,29,304,55,55,55,55,1650,3300,3355,3355
"31","bologna","2020-08-31",373095,"Porto - Saragozza",44.49745,11.33025,"Entire apartment","Entire home/apt","4","1",3,"$69.00","2",1125,30,60,83,174,NA,NA,69,69,0,0,483,13179
"32","bologna","2020-08-31",374090,"Porto - Saragozza",44.49548,11.33022,"Entire apartment","Entire home/apt","4","1",1,"$150.00","2",30,14,44,74,349,175,175,175,175,2800,2800,2800,2800
"33","bologna","2020-08-31",374610,"Santo Stefano",44.49128,11.35617,"Entire apartment","Entire home/apt","2","1",1,"$43.00","2",90,30,60,90,352,NA,NA,NA,97.9230769230769,0,0,0,1273
"34","bologna","2020-08-31",376826,"Porto - Saragozza",44.49564,11.33601,"Entire apartment","Entire home/apt","4","1",2,"$90.00","2",365,29,59,60,335,90,90,90,90,90,90,2700,2700
"35","bologna","2020-08-31",383256,"Porto - Saragozza",44.50103,11.34218,"Entire loft","Entire home/apt","5","1",2,"$271.00","2",90,0,0,0,71,186.266666666667,145.966666666667,137.644444444444,96.2176870748299,5588,8758,12388,28288
"36","bologna","2020-08-31",411523,"Santo Stefano",44.4931,11.35442,"Entire apartment","Entire home/apt","2","1",2,"$70.00","3",365,0,0,24,299,70,70,70,70,2100,4200,4620,4620
"37","bologna","2020-08-31",434796,"San Donato - San Vitale",44.52134,11.38173,"Private room in house","Private room","1","1",1,"$100.00","2",1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"38","bologna","2020-08-31",447120,"Savena",44.46936,11.38413,"Private room in apartment","Private room","2","1",1,"$49.00","1",14,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"39","bologna","2020-08-31",496906,"Porto - Saragozza",44.49032,11.33749,"Entire apartment","Entire home/apt","2","1",1,"$67.00","2",180,29,59,89,181,50,50,50,72.7173913043478,50,50,50,13380
"40","bologna","2020-08-31",510771,"Borgo Panigale - Reno",44.49596,11.2911,"Private room in condominium","Private room","2","1",0,"$100.00","1",7,0,0,0,243,100,100,100,100,3000,6000,9000,12200
"41","bologna","2020-08-31",524880,"Santo Stefano",44.48855,11.35387,"Entire apartment","Entire home/apt","2","1",2,"$49.00","3",18,1,1,1,243,49,49,49,49,1421,2891,4361,5978
"42","bologna","2020-08-31",531700,"Santo Stefano",44.49441,11.34964,"Entire apartment","Entire home/apt","4","1",2,"$40.00","2",60,0,0,0,143,46.3333333333333,49.3,68.5333333333333,63.2792792792793,1390,2958,6168,14048
"43","bologna","2020-08-31",556818,"Santo Stefano",44.49723,11.34701,"Entire apartment","Entire home/apt","2","1",1,"$120.00","2",8,27,49,79,256,120,120,120,120,360,1320,1320,13080
"44","bologna","2020-08-31",570880,"Porto - Saragozza",44.49147,11.33661,"Entire loft","Entire home/apt","6","1",4,"$67.00","2",60,26,53,82,357,70,82.8571428571429,85,85,280,580,680,680
"45","bologna","2020-08-31",648513,"Porto - Saragozza",44.49395,11.34128,"Entire apartment","Entire home/apt","2","1",1,"$55.00","2",1125,9,26,26,281,55,55,55,55,1155,1870,3520,4620
"46","bologna","2020-08-31",659045,"Porto - Saragozza",44.49961,11.31763,"Entire apartment","Entire home/apt","3","1",2,"$60.00","2",1125,29,59,89,181,50,50,50,62.7717391304348,50,50,50,11550
"47","bologna","2020-08-31",670524,"Santo Stefano",44.49282,11.35501,"Entire apartment","Entire home/apt","2","1",1,"$60.00","2",14,27,57,87,87,60,60,60,60,180,180,180,16680
"48","bologna","2020-08-31",670610,"Porto - Saragozza",44.50361,11.33204,"Entire house","Entire home/apt","3","1",2,"$83.00","4",1125,28,58,88,363,60,60,60,60,120,120,120,120
"49","bologna","2020-08-31",670725,"Savena",44.46988,11.37673,"Private room in bed and breakfast","Private room","1","1",2,"$75.00","1",365,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"50","bologna","2020-08-31",684271,"Navile",44.51541,11.34628,"Entire apartment","Entire home/apt","4","2",4,"$131.00","2",300,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"51","bologna","2020-08-31",690226,"Santo Stefano",44.49069,11.3518,"Entire apartment","Entire home/apt","2","1",2,"$100.00","3",365,0,0,0,242,100,100,100,100,3000,6000,9000,12300
"52","bologna","2020-08-31",708145,"Borgo Panigale - Reno",44.50815,11.29563,"Entire apartment","Entire home/apt","3","1",1,"$1,429.00","2",150,27,57,87,362,1200,1200,1200,1200,3600,3600,3600,3600
"53","bologna","2020-08-31",715819,"Santo Stefano",44.47349,11.36903,"Entire apartment","Entire home/apt","4","2",4,"$79.00","3",29,0,0,0,1,74.4666666666667,73.7333333333333,73.4888888888889,78.3708791208791,2234,4424,6614,28527
"54","bologna","2020-08-31",724304,"Santo Stefano",44.49325,11.35119,"Entire apartment","Entire home/apt","2","1",1,"$110.00","2",1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"55","bologna","2020-08-31",724499,"Santo Stefano",44.48698,11.34894,"Private room in apartment","Private room","1","1",0,"$40.00","1",1125,0,0,29,304,40,40,40,40,1200,2400,2440,2440
"56","bologna","2020-08-31",728099,"Borgo Panigale - Reno",44.51586,11.28225,"Entire condominium","Entire home/apt","5","1",3,"$34.00","2",365,19,49,79,354,34.0909090909091,34.0909090909091,34.0909090909091,34.0909090909091,375,375,375,375
"57","bologna","2020-08-31",732204,"Porto - Saragozza",44.49829,11.34302,"Private room in condominium","Private room","2","1",1,"$41.00","1",15,27,57,87,267,42,42,42,42,126,126,126,4116
"58","bologna","2020-08-31",742415,"San Donato - San Vitale",44.50619,11.36288,"Entire apartment","Entire home/apt","9","3",9,"$169.00","1",1125,30,60,87,350,NA,NA,202.666666666667,176.266666666667,0,0,608,2644
"59","bologna","2020-08-31",749324,"Porto - Saragozza",44.49561,11.3361,"Entire condominium","Entire home/apt","2","1",1,"$68.00","2",1125,24,54,78,353,68,68,68,68,408,408,816,816
"60","bologna","2020-08-31",793706,"Santo Stefano",44.48753,11.34114,"Entire apartment","Entire home/apt","2","1",1,"$22.00","3",90,0,0,0,243,22,22,22,22,660,1320,1980,2684
"61","bologna","2020-08-31",795585,"Santo Stefano",44.49265,11.35216,"Entire apartment","Entire home/apt","4","1",0,"$100.00","2",29,0,0,0,242,100,100,100,100,3000,6000,9000,12300
"62","bologna","2020-08-31",804596,"Porto - Saragozza",44.49824,11.33956,"Entire apartment","Entire home/apt","3","1",2,"$3,000.00","2",60,29,59,89,179,3000,3000,3000,86.3709677419355,3000,3000,3000,16065
"63","bologna","2020-08-31",813260,"Santo Stefano",44.47918,11.35856,"Entire apartment","Entire home/apt","3","1",3,"$120.00","1",1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"64","bologna","2020-08-31",823379,"Navile",44.5132,11.35663,"Entire apartment","Entire home/apt","3","1",3,"$70.00","1",29,19,49,76,350,70,70,68.9285714285714,69,770,770,965,1035
"65","bologna","2020-08-31",838885,"Porto - Saragozza",44.49205,11.31838,"Private room in bed and breakfast","Private room","3","1",1,"$37.00","2",50,21,51,81,171,37,37,37,37,333,333,333,7178
"66","bologna","2020-08-31",840951,"Porto - Saragozza",44.49442,11.33176,"Entire apartment","Entire home/apt","2","1",4,"$88.00","3",1125,2,2,2,95,96.0714285714286,97.5,94.375,88.3518518518518,2690,5655,8305,23855
"67","bologna","2020-08-31",842573,"Santo Stefano",44.48749,11.3487,"Entire apartment","Entire home/apt","3","1",1,"$61.00","5",60,28,58,88,179,60,60,60,64.9462365591398,120,120,120,12080
"68","bologna","2020-08-31",859833,"San Donato - San Vitale",44.49776,11.37099,"Private room in apartment","Private room","2","1",2,"$30.00","5",360,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"69","bologna","2020-08-31",860436,"Navile",44.50938,11.34944,"Private room in bed and breakfast","Private room","3","1",3,"$42.00","1",1125,30,60,90,121,NA,NA,NA,50.7377049180328,0,0,0,12380
"70","bologna","2020-08-31",884148,"Santo Stefano",44.49945,11.34566,"Entire apartment","Entire home/apt","3","1",3,"$34.00","1",3,16,40,46,259,38.3571428571429,36.75,42.1590909090909,37.9716981132075,537,735,1855,4025
"71","bologna","2020-08-31",892817,"Porto - Saragozza",44.49064,11.33281,"Private room in apartment","Private room","2","1",1,"$44.86","1",1125,25,53,83,358,48,48.5714285714286,48.5714285714286,48.5714285714286,240,340,340,340
"72","bologna","2020-08-31",892847,"Porto - Saragozza",44.49165,11.33162,"Entire apartment","Entire home/apt","7","3",6,"$105.00","2",28,4,31,61,151,105,105,105,105,2730,3045,3045,22470
"73","bologna","2020-08-31",895034,"Santo Stefano",44.47455,11.37133,"Entire condominium","Entire home/apt","4","1",2,"$75.00","1",7,29,59,89,364,75,75,75,75,75,75,75,75
"74","bologna","2020-08-31",915905,"Santo Stefano",44.48814,11.3491,"Entire apartment","Entire home/apt","3","2",2,"$115.00","2",30,26,27,27,126,132.75,206.090909090909,190.809523809524,122.330543933054,531,6801,12021,29237
"75","bologna","2020-08-31",935973,"Santo Stefano",44.48906,11.36393,"Entire house","Entire home/apt","5","1",1,"$95.00","3",365,0,0,0,32,95,95,95,95,2850,5700,8550,31635
"76","bologna","2020-08-31",944794,"Borgo Panigale - Reno",44.51419,11.2841,"Entire house","Entire home/apt","2","2",2,"$57.00","2",90,25,25,25,25,41.8,47.8571428571429,49.9230769230769,37.8529411764706,209,1675,3245,12870
"77","bologna","2020-08-31",952460,"Santo Stefano",44.48694,11.34884,"Entire apartment","Entire home/apt","4","1",1,"$54.00","2",30,0,0,0,3,54,54,54,54.524861878453,1620,3240,4860,19738
"78","bologna","2020-08-31",961864,"Porto - Saragozza",44.4931,11.33756,"Private room in apartment","Private room","2","1",1,"$50.00","3",365,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"79","bologna","2020-08-31",967017,"Santo Stefano",44.48879,11.34208,"Entire apartment","Entire home/apt","2","1",1,"$80.00","2",30,9,38,68,69,80,80,80,80,1680,1760,1760,23680
"80","bologna","2020-08-31",967061,"Santo Stefano",44.49872,11.34541,"Entire apartment","Entire home/apt","2","1",2,"$35.00","1",3,15,33,39,233,33.1333333333333,32.2222222222222,37.7647058823529,34.8106060606061,497,870,1926,4595
"81","bologna","2020-08-31",978836,"Porto - Saragozza",44.49962,11.33484,"Entire apartment","Entire home/apt","4","2",4,"$107.00","3",15,14,44,74,349,107,107,107,107,1712,1712,1712,1712
"82","bologna","2020-08-31",978945,"Porto - Saragozza",44.49094,11.33192,"Private room in apartment","Private room","3","1",3,"$46.43","1",28,7,34,64,154,46.5217391304348,46.7307692307692,46.7307692307692,46.4691943127962,1070,1215,1215,9805
"83","bologna","2020-08-31",979026,"Porto - Saragozza",44.49165,11.33162,"Private room in apartment","Private room","2","1",2,"$42.29","1",1125,23,50,80,344,41.5714285714286,43.6,43.6,45.2857142857143,291,436,436,951
"84","bologna","2020-08-31",981083,"Savena",44.47116,11.37847,"Private room in bed and breakfast","Private room","2","1",NA,"$120.00","1",7,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"85","bologna","2020-08-31",981727,"Porto - Saragozza",44.49263,11.3271,"Private room in villa","Private room","4","1",4,"$80.00","1",1125,30,60,90,180,NA,NA,NA,80,0,0,0,14800
"86","bologna","2020-08-31",984616,"Santo Stefano",44.48801,11.35365,"Entire apartment","Entire home/apt","5","3",4,"$85.00","30",180,19,49,79,354,75.4545454545455,75.4545454545455,75.4545454545455,75.4545454545455,830,830,830,830
"87","bologna","2020-08-31",993645,"Porto - Saragozza",44.48867,11.31842,"Private room in bed and breakfast","Private room","2","1",1,"$104.00","1",1125,26,56,86,361,104,104,104,104,416,416,416,416
"88","bologna","2020-08-31",1001947,"Santo Stefano",44.4943,11.35324,"Entire apartment","Entire home/apt","4","1",1,"$44.00","2",1125,30,60,90,181,NA,NA,NA,67.7826086956522,0,0,0,12472
"89","bologna","2020-08-31",1002365,"Borgo Panigale - Reno",44.54527,11.24873,"Entire apartment","Entire home/apt","7","2",8,"$86.00","3",365,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"90","bologna","2020-08-31",1008937,"Santo Stefano",44.48694,11.35337,"Entire loft","Entire home/apt","3","2",2,"$85.00","2",90,13,13,13,13,85,85,85,87.3295454545455,1445,3995,6545,30740
"91","bologna","2020-08-31",1013831,"Navile",44.5163,11.34284,"Entire apartment","Entire home/apt","2","1",1,"$43.00","2",40,0,0,0,123,44.6666666666667,45.5833333333333,44.7222222222222,43.5330578512397,1340,2735,4025,10535
"92","bologna","2020-08-31",1022814,"Porto - Saragozza",44.50326,11.34192,"Room in bed and breakfast","Hotel room","3","1",2,"$411.00","1",10,0,0,0,0,179.233333333333,134.116666666667,119.077777777778,96.4164383561644,5377,8047,10717,35192
"93","bologna","2020-08-31",1022914,"Porto - Saragozza",44.49625,11.32006,"Entire apartment","Entire home/apt","2","1",1,"$71.00","2",21,1,1,29,304,71.7241379310345,71.864406779661,71.1475409836066,71.1475409836066,2080,4240,4340,4340
"94","bologna","2020-08-31",1023596,"Porto - Saragozza",44.49559,11.33248,"Entire apartment","Entire home/apt","3","1",2,"$204.00","2",1825,30,60,90,361,NA,NA,NA,75,0,0,0,300
"95","bologna","2020-08-31",1027489,"San Donato - San Vitale",44.49243,11.36684,"Entire apartment","Entire home/apt","3","1",3,"$55.00","4",30,0,13,23,35,54.9333333333333,54.9574468085106,54.4328358208955,53.2909090909091,1648,2583,3647,17586
"96","bologna","2020-08-31",1029853,"Navile",44.51504,11.34018,"Entire apartment","Entire home/apt","7","1",4,"$60.00","2",100,25,54,84,84,60,60,60,60,300,360,360,16860
"97","bologna","2020-08-31",1076605,"San Donato - San Vitale",44.50072,11.37081,"Private room in apartment","Private room","1","1",1,"$34.00","2",7,0,0,0,233,34,34,34,34,1020,2040,3060,4488
"98","bologna","2020-08-31",1078032,"Navile",44.52533,11.33335,"Entire loft","Entire home/apt","4","",2,"$117.00","2",365,0,0,0,17,117,117,127.533333333333,84.1925287356322,3510,7020,11478,29299
"99","bologna","2020-08-31",1078372,"Porto - Saragozza",44.48957,11.33888,"Entire apartment","Entire home/apt","5","2",3,"$168.00","3",365,29,34,42,132,168,168,168,168,168,4368,8064,39144
"100","bologna","2020-08-31",1093891,"Santo Stefano",44.49986,11.35159,"Entire apartment","Entire home/apt","2","1",0,"$275.00","1",365,0,0,0,32,275,275,275.333333333333,274.099099099099,8250,16500,24780,91275
"101","bologna","2020-08-31",1105477,"Borgo Panigale - Reno",44.49736,11.29391,"Private room in apartment","Private room","2","1",1,"$36.00","1",1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"102","bologna","2020-08-31",1112850,"Porto - Saragozza",44.49766,11.33267,"Entire apartment","Entire home/apt","5","3",3,"$178.00","2",21,10,11,14,271,112.3,103.836734693878,101.763157894737,101.042553191489,2246,5088,7734,9498
"103","bologna","2020-08-31",1116883,"Borgo Panigale - Reno",44.52287,11.27813,"Private room in condominium","Private room","5","1",1,"$27.00","1",1125,27,57,87,87,27,27,27,27,81,81,81,7506
"104","bologna","2020-08-31",1142503,"Santo Stefano",44.48715,11.34036,"Entire apartment","Entire home/apt","4","1",1,"$40.57","3",60,5,18,48,48,40.76,40.5476190476191,40.5476190476191,40.5804416403786,1019,1703,1703,12864
"105","bologna","2020-08-31",1149912,"Borgo Panigale - Reno",44.51978,11.27588,"Private room in apartment","Private room","4","1",1,"$26.00","2",1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"106","bologna","2020-08-31",1153398,"Santo Stefano",44.49746,11.34908,"Entire loft","Entire home/apt","2","1",1,"$60.00","2",1125,29,59,89,89,60,60,60,60,60,60,60,16560
"107","bologna","2020-08-31",1175984,"Santo Stefano",44.49677,11.35425,"Entire condominium","Entire home/apt","10","5",1,"$69.00","2",30,0,0,6,100,69,69,69,69,2070,4140,5796,18285
"108","bologna","2020-08-31",1181594,"Porto - Saragozza",44.49849,11.34012,"Entire apartment","Entire home/apt","4","1",1,"$43.00","2",30,5,25,55,326,48.32,47.1428571428571,47.1428571428571,48.974358974359,1208,1650,1650,1910
"109","bologna","2020-08-31",1189302,"Santo Stefano",44.49925,11.34584,"Entire apartment","Entire home/apt","2","1",2,"$34.00","1",3,13,37,38,236,35.7647058823529,37.5217391304348,40.8269230769231,37.3178294573643,608,863,2123,4814
"110","bologna","2020-08-31",1199947,"Santo Stefano",44.49746,11.34565,"Entire apartment","Entire home/apt","2","1",3,"$31.00","1",3,14,44,74,283,31.375,31.375,31.375,32.6829268292683,502,502,502,2680
"111","bologna","2020-08-31",1207685,"Porto - Saragozza",44.49509,11.33241,"Private room in apartment","Private room","2","1",1,"$32.00","3",29,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"112","bologna","2020-08-31",1214730,"Santo Stefano",44.49088,11.35648,"Entire apartment","Entire home/apt","2","1",1,"$34.00","2",1125,29,59,89,176,19,19,19,61.7724867724868,19,19,19,11675
"113","bologna","2020-08-31",1222983,"Porto - Saragozza",44.49867,11.33771,"Private room in bed and breakfast","Private room","2","1",1,"$371.00","1",1125,29,59,89,364,200,200,200,200,200,200,200,200
"114","bologna","2020-08-31",1228143,"Porto - Saragozza",44.4948,11.33022,"Entire apartment","Entire home/apt","3","1",1,"$125.00","2",1125,29,59,89,364,125,125,125,125,125,125,125,125
"115","bologna","2020-08-31",1250727,"Porto - Saragozza",44.49951,11.33786,"Private room in bed and breakfast","Private room","2","1",NA,"$371.00","1",1125,29,59,89,364,200,200,200,200,200,200,200,200
"116","bologna","2020-08-31",1250790,"Porto - Saragozza",44.49828,11.33821,"Private room in bed and breakfast","Private room","2","1",1,"$371.00","3",100,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"117","bologna","2020-08-31",1277769,"San Donato - San Vitale",44.49203,11.37433,"Entire apartment","Entire home/apt","4","1",2,"$40.00","2",29,0,0,0,0,41.2666666666667,40.6333333333333,40.4222222222222,62.7205479452055,1238,2438,3638,22893
"118","bologna","2020-08-31",1311463,"Porto - Saragozza",44.49571,11.3428,"Entire apartment","Entire home/apt","3","2",2,"$200.00","3",1125,29,59,89,364,200,200,200,200,200,200,200,200
"119","bologna","2020-08-31",1364242,"Borgo Panigale - Reno",44.50554,11.29359,"Private room in apartment","Private room","2","1",1,"$29.00","1",1125,29,59,89,364,29,29,29,29,29,29,29,29
"120","bologna","2020-08-31",1391869,"Porto - Saragozza",44.48942,11.33297,"Entire apartment","Entire home/apt","3","1",1,"$65.00","3",210,0,24,54,289,65,65,65,65,1950,2340,2340,4940
"121","bologna","2020-08-31",1408005,"Santo Stefano",44.49888,11.34414,"Entire apartment","Entire home/apt","6","2",2,"$73.00","2",1125,30,60,84,359,NA,NA,71.6666666666667,71.6666666666667,0,0,430,430
"122","bologna","2020-08-31",1435627,"Porto - Saragozza",44.49321,11.33569,"Entire apartment","Entire home/apt","2","1",1,"$44.00","2",5,12,35,62,152,46.0555555555556,45.88,45.7857142857143,50.0798122065728,829,1147,1282,10667
"123","bologna","2020-08-31",1441056,"Santo Stefano",44.48532,11.36103,"Private room in apartment","Private room","1","1",1,"$39.00","5",1125,28,58,88,88,39,39,39,39,78,78,78,10803
"124","bologna","2020-08-31",1447762,"Porto - Saragozza",44.4964,11.33131,"Entire apartment","Entire home/apt","3","1",3,"$66.00","2",1125,30,60,90,90,NA,NA,NA,66.4181818181818,0,0,0,18265
"125","bologna","2020-08-31",1451862,"Porto - Saragozza",44.49032,11.31802,"Private room in bed and breakfast","Private room","3","1",3,"$205.00","1",1125,27,57,86,360,205,205,205,205,615,615,820,1025
"126","bologna","2020-08-31",1464892,"Savena",44.48156,11.37708,"Entire apartment","Entire home/apt","6","2",3,"$150.00","2",365,1,1,1,34,150,145.677966101695,171.404494382022,162.552870090634,4350,8595,15255,53805
"127","bologna","2020-08-31",1468574,"Porto - Saragozza",44.50075,11.33855,"Entire apartment","Entire home/apt","4","1",3,"$274.29","2",365,25,55,85,133,174.4,174.4,174.4,33.2112068965517,872,872,872,7705
"128","bologna","2020-08-31",1468732,"Santo Stefano",44.47725,11.37036,"Entire apartment","Entire home/apt","4","1",3,"$129.00","2",365,30,60,90,159,NA,NA,NA,29,0,0,0,5974
"129","bologna","2020-08-31",1468980,"Navile",44.51376,11.3299,"Entire apartment","Entire home/apt","4","1",2,"$117.00","2",365,30,33,41,128,NA,117,117,117,0,3159,5733,27729
"130","bologna","2020-08-31",1469018,"Porto - Saragozza",44.49961,11.33977,"Entire apartment","Entire home/apt","4","1",3,"$133.00","2",365,0,0,0,32,133,128.15,146.544444444444,142.696696696697,3990,7689,13189,47518
"131","bologna","2020-08-31",1469097,"Porto - Saragozza",44.50091,11.33906,"Entire apartment","Entire home/apt","4","1",3,"$133.00","2",365,1,1,1,33,133,130.796610169492,148.505617977528,143.210843373494,3857,7717,13217,47546
"132","bologna","2020-08-31",1469111,"Porto - Saragozza",44.49572,11.33788,"Entire apartment","Entire home/apt","4","1",3,"$133.00","2",365,30,53,79,304,NA,99,111.363636363636,94.2459016393443,0,693,1225,5749
"133","bologna","2020-08-31",1469638,"Porto - Saragozza",44.49933,11.33886,"Entire apartment","Entire home/apt","4","1",3,"$133.00","2",365,0,0,0,32,133,132.4,149.377777777778,143.462462462462,3990,7944,13444,47773
"134","bologna","2020-08-31",1470008,"Porto - Saragozza",44.49105,11.33268,"Entire apartment","Entire home/apt","4","1",2,"$57.00","2",150,0,0,0,160,67,68.5,73.4444444444444,71.5121951219512,2010,4110,6610,14660
"135","bologna","2020-08-31",1491202,"San Donato - San Vitale",44.49272,11.36821,"Entire apartment","Entire home/apt","5","2",5,"$600.00","1",1125,18,48,78,353,418.333333333333,418.333333333333,418.333333333333,418.333333333333,5020,5020,5020,5020
"136","bologna","2020-08-31",1496752,"Porto - Saragozza",44.50111,11.34239,"Entire apartment","Entire home/apt","4","2",2,"$65.00","1",5,15,15,15,15,65,65,65,65,975,2925,4875,22750
