"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"164","bordeaux","2020-09-19",1800344,"Caudran","44.85562","-0.60557","Entire house","Entire home/apt","12","5","7","$550.00",2,"30",28,55,85,360,550,520,520,520,1100,2600,2600,2600
"165","bordeaux","2020-09-19",1840862,"Centre ville (Bordeaux)","44.84935","-0.58533","Entire apartment","Entire home/apt","1","1","1","$50.00",7,"365",0,0,26,301,50,50,50,50,1500,3000,3200,3200
"166","bordeaux","2020-09-19",1842045,"Talence","44.82321","-0.59128","Private room in house","Private room","2","1","2","$43.00",2,"30",0,0,0,259,43,43,43,43,1290,2580,3870,4558
"167","bordeaux","2020-09-19",1845964,"Bordeaux Sud","44.83141","-0.57581","Entire apartment","Entire home/apt","6","3","4","$85.00",3,"1125",0,3,3,98,86,87.1052631578947,86.3793103448276,85.4868913857678,2580,4965,7515,22825
"168","bordeaux","2020-09-19",1873856,"Bgles","44.78812","-0.56114","Private room in guest suite","Private room","2","1","1","$42.86",2,"5",24,54,84,359,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,250,250,250,250
"169","bordeaux","2020-09-19",1890659,"Centre ville (Bordeaux)","44.83639","-0.57374","Entire apartment","Entire home/apt","8","4","4","$354.00",1,"90",19,49,61,61,395.454545454545,395.454545454545,398.275862068966,399.835526315789,4350,4350,11550,121550
"170","bordeaux","2020-09-19",1926172,"Bordeaux Sud","44.83424","-0.57517","Entire apartment","Entire home/apt","4","","2","$51.00",2,"90",13,43,73,253,51.2352941176471,51.2352941176471,51.2352941176471,53.5803571428571,871,871,871,6001
"171","bordeaux","2020-09-19",1939935,"Bordeaux Sud","44.83219","-0.57083","Entire house","Entire home/apt","12","6","10","$450.00",4,"1125",0,0,0,203,450,450,450,450,13500,27000,40500,72900
"172","bordeaux","2020-09-19",1949284,"Centre ville (Bordeaux)","44.84003","-0.58433","Entire apartment","Entire home/apt","4","3","4","$117.00",2,"1125",28,58,88,363,120,120,120,120,240,240,240,240
"173","bordeaux","2020-09-19",1981739,"Centre ville (Bordeaux)","44.83752","-0.56844","Entire condominium","Entire home/apt","2","1","1","$59.00",1,"30",24,46,75,350,59,59.7142857142857,59.6,59.6,354,836,894,894
"174","bordeaux","2020-09-19",1981799,"Chartrons - Grand Parc - Jardin Public","44.85843","-0.57054","Entire house","Entire home/apt","7","4","5","$300.00",5,"125",0,0,0,63,300,300,300,300,9000,18000,27000,90600
"175","bordeaux","2020-09-19",1989263,"Bordeaux Sud","44.82695","-0.56768","Private room in apartment","Private room","2","1","1","$34.00",2,"35",3,33,63,338,34.8888888888889,34.8888888888889,34.8888888888889,34.8888888888889,942,942,942,942
"176","bordeaux","2020-09-19",1997144,"Chartrons - Grand Parc - Jardin Public","44.85354","-0.56874","Entire apartment","Entire home/apt","4","1","2","$80.00",1,"1125",24,36,54,328,80,68.75,67.5,67.4324324324324,480,1650,2430,2495
"177","bordeaux","2020-09-19",2024975,"Floirac","44.83747","-0.50635","Entire house","Entire home/apt","8","3","8","$125.00",6,"1125",7,20,50,325,125,125,125,125,2875,5000,5000,5000
"178","bordeaux","2020-09-19",2029668,"Nansouty - Saint Gens","44.82538","-0.58916","Entire apartment","Entire home/apt","4","2","3","$90.00",2,"1125",20,20,49,324,90,90,90,90,900,3600,3690,3690
"179","bordeaux","2020-09-19",2046196,"Centre ville (Bordeaux)","44.84086","-0.56922","Entire apartment","Entire home/apt","3","1","2","$123.00",3,"60",20,50,80,260,130,130,130,128.380952380952,1300,1300,1300,13480
"180","bordeaux","2020-09-19",2048461,"Centre ville (Bordeaux)","44.83737","-0.56708","Entire apartment","Entire home/apt","6","2","2","$130.00",3,"1125",0,0,0,78,130,130,130,130,3900,7800,11700,37310
"181","bordeaux","2020-09-19",2113583,"Bordeaux Sud","44.83398","-0.56797","Entire apartment","Entire home/apt","6","3","3","$160.00",7,"21",23,53,83,173,160,160,160,160,1120,1120,1120,30720
"182","bordeaux","2020-09-19",2118428,"Chartrons - Grand Parc - Jardin Public","44.85045","-0.57452","Entire apartment","Entire home/apt","6","3","3","$310.00",2,"1125",12,42,54,54,280,280,280,280,5040,5040,10080,87080
"183","bordeaux","2020-09-19",2133988,"Centre ville (Bordeaux)","44.84698","-0.57288","Entire apartment","Entire home/apt","4","1","2","$135.00",2,"1125",0,0,18,121,135,135,135,135,4050,8100,9720,32940
"184","bordeaux","2020-09-19",2144094,"La Bastide","44.84388","-0.55099","Entire apartment","Entire home/apt","5","1","3","$89.00",2,"1125",16,33,63,322,89,89,89,89,1246,2403,2403,3827
"185","bordeaux","2020-09-19",2154652,"Bruges","44.87653","-0.59614","Entire house","Entire home/apt","6","3","4","$190.00",4,"365",0,2,2,159,190,190,190,190,5700,11020,16720,39140
"186","bordeaux","2020-09-19",2157691,"Magonty","44.79377","-0.70516","Private room in villa","Private room","5","1","3","$109.00",1,"1125",20,50,80,355,109,109,109,109,1090,1090,1090,1090
"187","bordeaux","2020-09-19",2184032,"Bordeaux Sud","44.83211","-0.56906","Entire apartment","Entire home/apt","6","2","4","$74.00",2,"30",0,0,0,20,74,74,74.1666666666667,74.2608695652174,2220,4440,6675,25620
"188","bordeaux","2020-09-19",2204876,"Chartrons - Grand Parc - Jardin Public","44.84807","-0.57188","Entire apartment","Entire home/apt","2","","1","$80.00",2,"1125",22,52,82,357,80,80,80,80,640,640,640,640
